OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,Comm,BUFF_DIST,ORIG_FID,OBJECTID_1,OBJECTID_12,BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,POINT_X,POINT_Y,SCHID,NAME,TOWN_MAIL,TOWN,STATE,ZIP,PRINCIPAL,PHONE,FAX,GRADES,TYPE,Shape_Length,Shape_Area
399,2,399,1021,42.341329999999999,-71.076549999999997,0,400.000000000000000,653,20,399,27,Hurley Bldg,70 Worcester Street,Boston,02118,4260,4260,Hurley K-8,Hurley K-8,K-8, , ,770330.236568999942392,2948751.748840000014752,,,,,,,,,,,,0.026705978322771,0.000054894518372
400,3,400,1022,42.347490000000001,-71.068619999999996,0,400.000000000000000,654,15,400,21,Abraham Lincoln Building,152 Arlington Street,Boston,02116,1450,1450,Quincy Upper School,Quincy Upper (6-12),K-12, , ,772661.999994999961928,2952280.000010000076145,,,,,,,,,,,,0.026707558438278,0.000054899819682
401,0,401,1032,42.358780000000003,-71.158270000000002,0,400.000000000000000,663,,401,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710455453069,0.000054909538426
402,2,402,1034,42.334890000000001,-71.088489999999993,0,400.000000000000000,664,34,402,47,Madison Park Bldg #1,75 Malcolm X Blvd,Roxbury,02120,1210,1210,Madison Park High,Madison Park HS,HS, , ,766949.457909999997355,2946184.273699999786913,,,,,,,,,,,,0.026704327533625,0.000054888979865
403,1,403,1041,42.344310000000000,-71.067070000000001,0,400.000000000000000,668,99,403,,,74 Union Park,,,,,,,,,,,,8027,Cathedral High,Boston,BOSTON,MA,02118,Christol Murch,617-542-2325,617-542-1745,"9,10,11,12",PRI,0.026706742586706,0.000054897082231
404,2,404,1046,42.332920000000001,-71.081050000000005,0,400.000000000000000,669,29,404,42,Orchard Gardens K-8,906 Albany Street,Roxbury,02119,4680,4680,Orchard Gardens K-8,Orchard Gardens K-8,K-8, , ,770299.999992999946699,2945660.000000000000000,5101,City On A Hill Charter Public School - Dudley Square,Roxbury,BOSTON,MA,02119,Sonya Pratt,617-516-5888,617-445-9153,"9,10,11,12",CHA,0.026703822553676,0.000054887286078
405,0,405,1047,42.311190000000003,-71.108689999999996,0,400.000000000000000,670,,405,,,,,,,,,,,,,,,,,,,,,,,,,,0.026698256471060,0.000054868611415
406,2,406,1058,42.337319999999998,-71.035470000000004,0,400.000000000000000,677,26,406,37,Tynan Bldg,650 E. Fourth Street,South Boston,02127,4590,4590,Tynan Elementary,Tynan,ES, , ,780971.000003000022843,2947390.000000000000000,5492,Excel Academy Charter High School,South Boston,BOSTON,MA,02127,Nina Keough,617-874-4143,--,"9, 10, 11, 12",CHA,0.026704950672243,0.000054891070696
407,0,407,1059,42.351100000000002,-71.059370000000001,0,400.000000000000000,678,,407,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708484383776,0.000054902925722
408,2,408,1063,42.338870000000000,-71.073629999999994,0,400.000000000000000,679,20,408,27,Hurley Bldg,70 Worcester Street,Boston,02118,4260,4260,Hurley K-8,Hurley K-8,K-8, , ,770330.236568999942392,2948751.748840000014752,,,,,,,,,,,,0.026705347993179,0.000054892403743
409,1,409,1064,42.288240000000002,-71.055350000000004,0,400.000000000000000,680,51,409,71,Kenny Bldg,19 Oakton Avenue,Dorchester,02122,4390,4390,Kenny Elementary,Kenny,ES, , ,777066.999998999992386,2929759.999989999923855,,,,,,,,,,,,0.026692384705069,0.000054848909251
410,2,410,1065,42.338320000000003,-71.070949999999996,0,400.000000000000000,681,21,410,28,Blackstone Bldg,380 Shawmut Avenue,Boston,02118,4640,4640,Blackstone Elementary,Blackstone,ES, , ,771753.999993999954313,2949480.000010000076145,8027,Cathedral High,Boston,BOSTON,MA,02118,Christol Murch,617-542-2325,617-542-1745,"9,10,11,12",PRI,0.026705206616953,0.000054891928970
411,2,411,1067,42.284520000000001,-71.071529999999996,0,400.000000000000000,682,52,411,72,Wilson Bldg,18 Croftland Avenue,Dorchester,02124,1140,1140,Henderson Upper (2-12),Henderson Upper (2-12),K-12, , ,772644.999994999961928,2927809.999989999923855,,,,,,,,,,,,0.026691434195231,0.000054845720111
412,0,412,1069,42.287480000000002,-71.165319999999994,0,400.000000000000000,684,,412,,,,,,,,,,,,,,,,,,,,,,,,,,0.026692190718082,0.000054848258461
413,1,413,1072,42.338140000000003,-71.035499999999999,0,400.000000000000000,686,973,413,,,7 Elkins Street,,,,,,,,,,,,5492,Excel Academy Charter High School,South Boston,BOSTON,MA,02127,Nina Keough,617-874-4143,--,"9, 10, 11, 12",CHA,0.026705160727804,0.000054891775432
414,1,414,1076,42.353850000000001,-71.071680000000001,0,400.000000000000000,690,132,414,,,67 Brimmer Street,,,,,,,,,,,,00350805,Park Street School,Boston,BOSTON,MA,02108,Tracy Bradley,617-523-7577,617-523-7576,"K,1,2,3,4,7",PRI,0.026709189960354,0.000054905292808
415,1,415,1078,42.344130000000000,-71.138249999999999,0,400.000000000000000,691,103,415,141,Baldwin Bldg,121 Corey Road,Brighton,02135,4621,4621,Baldwin ELPA,Baldwin ELPA,ELC, , ,753354.609161000000313,2949869.275559999980032,,,,,,,,,,,,0.026706696578813,0.000054896927889
416,0,416,1079,42.285699999999999,-71.064300000000003,0,400.000000000000000,692,,416,,,,,,,,,,,,,,,,,,,,,,,,,,0.026691735599278,0.000054846730995
417,0,417,1080,42.340969999999999,-71.063519999999997,0,400.000000000000000,693,,417,,,,,,,,,,,,,,,,,,,,,,,,,,0.026705886045890,0.000054894208574
418,5,418,1082,42.331029999999998,-71.089699999999993,0,400.000000000000000,694,34,418,47,Madison Park Bldg #1,75 Malcolm X Blvd,Roxbury,02120,1210,1210,Madison Park High,Madison Park HS,HS, , ,766949.457909999997355,2946184.273699999786913,00350812,Paige Academy,Roxbury,BOSTON,MA,02119,Angela Cook,617-445-6969,--,"PK,K,1",PRI,0.026703338213275,0.000054885661147
419,1,419,1083,42.372109999999999,-71.064520000000002,0,400.000000000000000,695,1374,419,,,20 Winthrop Street,,,,,,,,,,,, ,Good Shepherd School,Charlestown,BOSTON,MA,02129,Nicolette Clifford,617-242-8800,617-242-0016,PK,PRI,0.026713877893857,0.000054921019265
420,5,420,1084,42.352060000000002,-71.078310000000002,0,400.000000000000000,696,17,420,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708730713037,0.000054903752256
421,1,421,1087,42.281260000000003,-71.097930000000005,0,400.000000000000000,698,61,421,85,Lewenberg Bldg,20 Outlook Road,Mattapan,02126,4600,4600,Young Achievers K-8,Young Achievers K-8,K-8, , ,765760.999989000032656,2928159.999989999923855,,,,,,,,,,,,0.026690600770912,0.000054842923729
422,0,422,1093,42.287999999999997,-71.136480000000006,0,400.000000000000000,701,,422,,,,,,,,,,,,,,,,,,,,,,,,,,0.026692323739557,0.000054848704757
423,1,423,1095,42.288119999999999,-71.046869999999998,0,400.000000000000000,703,105,423,,,239 Neponset Avenue,,,,,,,,,,,,8065,Pope John Paul II Academy (Neponset),Dorchester,BOSTON,MA,02122,Kate Brandley,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026692354419425,0.000054848807797
424,1,424,1097,42.320799999999998,-71.093149999999994,0,400.000000000000000,704,127,424,52,Higginson Bldg,160 Harrishof Street,Roxbury,02119,4241,4241,Higginson Elementary (K1-2),Higginson (K1-2),ES, , ,766503.829431000049226,2941044.290289999917150,,,,,,,,,,,,0.026700717039408,0.000054876866720
425,0,425,1102,42.311860000000003,-71.125169999999997,0,400.000000000000000,706,,425,,,,,,,,,,,,,,,,,,,,,,,,,,0.026698428320506,0.000054869188224
426,1,426,1106,42.345089999999999,-71.139799999999994,0,400.000000000000000,708,103,426,141,Baldwin Bldg,121 Corey Road,Brighton,02135,4621,4621,Baldwin ELPA,Baldwin ELPA,ELC, , ,753354.609161000000313,2949869.275559999980032,,,,,,,,,,,,0.026706942659858,0.000054897753336
427,3,427,1108,42.348759999999999,-71.066609999999997,0,400.000000000000000,709,15,427,21,Abraham Lincoln Building,152 Arlington Street,Boston,02116,1450,1450,Quincy Upper School,Quincy Upper (6-12),K-12, , ,772661.999994999961928,2952280.000010000076145,,,,,,,,,,,,0.026707883895867,0.000054900911438
428,2,428,1109,42.315510000000003,-71.040620000000004,0,400.000000000000000,710,113,428,152,Dever Bldg,325 Mt. Vernon Street,Dorchester,02125,4100,4100,Dever Elementary,Dever,ES, , ,779834.141473999945447,2941100.412889999803156,,,,,,,,,,,,0.026699362535336,0.000054872321996
429,0,429,1110,42.309930000000001,-71.092160000000007,0,400.000000000000000,711,,429,,,,,,,,,,,,,,,,,,,,,,,,,,0.026697933770026,0.000054867528330
430,0,430,1111,42.361010000000000,-71.117450000000005,0,400.000000000000000,712,,430,,,,,,,,,,,,,,,,,,,,,,,,,,0.026711027477338,0.000054911456944
431,0,431,1113,42.355660000000000,-71.062889999999996,0,400.000000000000000,713,,431,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709654385456,0.000054906850995
432,1,432,1114,42.350920000000002,-71.063029999999998,0,400.000000000000000,714,16,432,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.026708438337973,0.000054902771271
433,0,433,1119,42.342820000000003,-71.061809999999994,0,400.000000000000000,716,,433,,,,,,,,,,,,,,,,,,,,,,,,,,0.026706360684826,0.000054895800975
434,0,434,1120,42.292769999999997,-71.121390000000005,0,400.000000000000000,717,,434,,,,,,,,,,,,,,,,,,,,,,,,,,0.026693543558013,0.000054852798044
435,2,435,1130,42.368229999999997,-71.056640000000002,0,400.000000000000000,723,14,435,17,Eliot Bldg,16 Charter Street,Boston,02113,4381,4381,Eliot K-8,Eliot K-8,K-8, , ,776866.999998999992386,2958750.000020000152290,,,,,,,,,,,,0.026712881557988,0.000054917677579
436,2,436,1131,42.309440000000002,-71.104560000000006,0,400.000000000000000,724,74,436,105,Fuller Bldg,25 Glen Road,Jamaica Plain,02130,1340,1340,Community Academy,Community Acad,Special, , ,763418.969363000011072,2937847.759000000078231,00350785,Neighborhood School,Jamaica Plain,BOSTON,MA,02130,Tricia Morrow,617-522-0880,--,"PK,K,1,2,3,4,5,6",PRI,0.026697808566706,0.000054867108511
437,0,437,1142,42.300510000000003,-71.106629999999996,0,400.000000000000000,733,,437,,,,,,,,,,,,,,,,,,,,,,,,,,0.026695522875969,0.000054859438658
438,0,438,1143,42.326940000000000,-71.052530000000004,0,400.000000000000000,734,,438,,,,,,,,,,,,,,,,,,,,,,,,,,0.026702290117670,0.000054882144587
439,0,439,1144,42.355350000000001,-71.156149999999997,0,400.000000000000000,735,,439,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709575265309,0.000054906585791
440,0,440,1146,42.344630000000002,-71.036990000000003,0,400.000000000000000,737,,440,,,,,,,,,,,,,,,,,,,,,,,,,,0.026706825160856,0.000054897359607
441,1,441,1148,42.321359999999999,-71.072199999999995,0,400.000000000000000,739,123,441,30,Emerson Building,6 Shirley St,Roxbury,02119,4123,4123,Dudley Street Neighborhood Charter School,Dudley St NCS,ES, , ,771541.562950000050478,2942624.043620000127703,,,,,,,,,,,,0.026700860905032,0.000054877349684
442,1,442,1149,42.292430000000003,-71.079499999999996,0,400.000000000000000,740,58,442,80,Lee Bldg,155 Talbot Avenue,Dorchester,02124,4290,4290,Lee K-8,Lee K-8,K-8, , ,769700.926305999979377,2931868.260540000163019,,,,,,,,,,,,0.026693456745910,0.000054852506669
443,0,443,1152,42.343020000000003,-71.062550000000002,0,400.000000000000000,742,,443,,,,,,,,,,,,,,,,,,,,,,,,,,0.026706412081133,0.000054895973468
444,3,444,1155,42.315089999999998,-71.097510000000000,0,400.000000000000000,744,75,444,107,Hernandez Bldg,61 School Street,Roxbury,02119,4053,4053,Hernandez K-8,Hernandez K-8,K-8, , ,764862.999988000025041,2939680.000000000000000,,,,,,,,,,,,0.026699254903579,0.000054871961292
445,1,445,1167,42.346110000000003,-71.146240000000006,0,400.000000000000000,751,102,445,140,Brighton High School Bldg,25 Warren Street,Brighton,02135,1040,1040,Brighton High,Brighton HS,HS, , ,751997.598536000004970,2952432.801740000024438,,,,,,,,,,,,0.026707204183464,0.000054898630973
446,4,446,1171,42.352870000000003,-71.078699999999998,0,400.000000000000000,752,17,446,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708938550800,0.000054904449590
447,4,447,1172,42.323650000000001,-71.060199999999995,0,400.000000000000000,753,23,447,33,Clap Bldg,35 Harvest Street,Dorchester,02125,4531,4531,Clap Elementary,Clap,ES, , ,775644.999997999984771,2943100.000000000000000,5500,Boston Collegiate Charter School (Middle and High School),Dorchester,BOSTON,MA,02125,Tobey Jackson,617-265-1172,617-265-1176,"5,6,7,8,9,10,11,12",CHA,0.026701447372732,0.000054879317396
448,2,448,1173,42.345860000000002,-71.075249999999997,0,400.000000000000000,754,18,448,26,Mckinley Mackey Bldg,90 Warren Avenue,Boston,02116,1291,1291,McKinley Elementary,McKinley Elem,Special,Shared, ,771460.937914000009187,2950801.811980000231415,,,,,,,,,,,,0.026707139952008,0.000054898415390
449,2,449,1174,42.305509999999998,-71.108440000000002,0,400.000000000000000,755,76,449,108,English Hs Bldg,144 Mcbride Street,Jamaica Plain,02130,1080,1080,English High,English HS,HS, , ,761771.152624999987893,2936776.039189999923110,5430,MATCH Charter Public Middle School,Jamaica Plain,BOSTON,MA,02130, ,857-203-9668,857-203-9666,"5,6,7,8",CHA,0.026696802901182,0.000054863734459
450,1,450,1175,42.351640000000003,-71.151920000000004,0,400.000000000000000,756,122,450,,,25 Arlington Street,,,,,,,,,,,,8077,St Columbkille Elem,Brighton,BOSTON,MA,02135,Mary Battles,617-254-3110,617-254-3161,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026708622965387,0.000054903390812
451,2,451,1178,42.279919999999997,-71.065939999999998,0,400.000000000000000,757,52,451,72,Wilson Bldg,18 Croftland Avenue,Dorchester,02124,1140,1140,Henderson Upper (2-12),Henderson Upper (2-12),K-12, , ,772644.999994999961928,2927809.999989999923855,5200,Conservatory Lab Charter School - Dorchester,Dorchester,BOSTON,MA,02124,Robyn Pretlow,617-254-8904,617-254-8909,"3, 4, 5, 6, 7, 8",CHA,0.026690258098961,0.000054841773587
452,1,452,1179,42.346040000000002,-71.106700000000004,0,400.000000000000000,758,86,452,120,Mckinley St Mary'S St Bldg,50 St. Mary Street,Boston,02215,1292,1292,McKinley Middle,McKinley MS,Special, , ,762468.913617999991402,2952063.254060000181198,,,,,,,,,,,,0.026707186523247,0.000054898572091
453,5,453,1180,42.351689999999998,-71.078130000000002,0,400.000000000000000,759,17,453,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708635587892,0.000054903432634
454,1,454,1181,42.285490000000003,-71.118830000000003,0,400.000000000000000,760,65,454,91,Philbrick Bldg,40 Philbrick Street,Roslindale,02131,4561,4561,Philbrick Elementary,Philbrick,ES, , ,759602.913871000055224,2929259.102740000002086,,,,,,,,,,,,0.026691682010595,0.000054846551400
455,0,455,1182,42.336460000000002,-71.073210000000003,0,400.000000000000000,761,,455,,,,,,,,,,,,,,,,,,,,,,,,,,0.026704730055512,0.000054890330556
456,3,456,1183,42.363990000000001,-71.051069999999996,0,400.000000000000000,762,14,456,17,Eliot Bldg,16 Charter Street,Boston,02113,4381,4381,Eliot K-8,Eliot K-8,K-8, , ,776866.999998999992386,2958750.000020000152290,8168,St John Elementary,Boston,BOSTON,MA,02113,Karen McLaughlin,617-227-3143,617-227-2188,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026711792481205,0.000054914023386
457,0,457,1186,42.272590000000001,-71.120159999999998,0,400.000000000000000,765,,457,,,,,,,,,,,,,,,,,,,,,,,,,,0.026688385500690,0.000054835489875
458,1,458,1192,42.289980000000000,-71.045659999999998,0,400.000000000000000,767,105,458,,,239 Neponset Avenue,,,,,,,,,,,,8065,Pope John Paul II Academy (Neponset),Dorchester,BOSTON,MA,02122,Kate Brandley,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026692830116446,0.000054850404454
459,3,459,1196,42.331650000000003,-71.096140000000005,0,400.000000000000000,770,80,459,113,Tobin Bldg,40 Smith Street,Roxbury,02120,4570,4570,Tobin K-8,Tobin K-8,K-8, , ,764784.166036000009626,2946633.151519999839365,5800,Youth Build Boston,Roxbury,BOSTON,MA,02119, , , , ,CHA,0.026703497163232,0.000054886194163
460,3,460,1197,42.328510000000001,-71.079260000000005,0,400.000000000000000,771,29,460,42,Orchard Gardens K-8,906 Albany Street,Roxbury,02119,4680,4680,Orchard Gardens K-8,Orchard Gardens K-8,K-8, , ,770299.999992999946699,2945660.000000000000000,,,,,,,,,,,,0.026702692427641,0.000054883494326
461,1,461,1204,42.268859999999997,-71.096029999999999,0,400.000000000000000,775,104,461,,,120 Babson,,,,,,,,,,,,8064,Pope John Paul II Academy (Mattapan),Mattapan,BOSTON,MA,02126,Kathleen Aldridge,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026687433041970,0.000054832294301
462,3,462,1206,42.317050000000002,-71.086510000000004,0,400.000000000000000,776,40,462,54,Trotter Bldg,135 Humboldt Avenue,Dorchester,02121,4580,4580,Trotter K-8,Trotter K-8,K-8, , ,767639.999991000047885,2940350.000000000000000,5541,Bridge Boston Charter School,Roxbury,BOSTON,MA,02119,Jennifer Daly,857-229-1601,617-674-0861," K, 1, 2, 3, 4",CHA,0.026699756858210,0.000054873645198
463,1,463,1208,42.275210000000001,-71.061880000000002,0,400.000000000000000,777,169,463,,,2120 Dorchester Avenue,,,,,,,,,,,,5200,Conservatory Lab Charter School - Dorchester,Dorchester,BOSTON,MA,02124,Robyn Pretlow,617-254-8904,617-254-8909,"3, 4, 5, 6, 7, 8",CHA,0.026689054872496,0.000054837735927
464,1,464,1214,42.339680000000001,-71.090599999999995,0,400.000000000000000,778,82,464,116,Health Careers Academy,110 The Fenway,Boston,02115,1440,1440,Kennedy Health Careers Academy (11-12),Kennedy HCA (11-12),HS, , ,766597.244949999963865,2949717.523140000179410,,,,,,,,,,,,0.026705555522966,0.000054893100112
465,0,465,1216,42.347589999999997,-71.138229999999993,0,400.000000000000000,779,,465,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707584322692,0.000054899906710
466,2,466,1218,42.351930000000003,-71.085489999999993,0,400.000000000000000,781,112,466,,,247 Marlborough Street,,,,,,,,,,,,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.026708697473612,0.000054903640755
467,0,467,1220,42.330080000000002,-71.069640000000007,0,400.000000000000000,782,,467,,,,,,,,,,,,,,,,,,,,,,,,,,0.026703094533590,0.000054884843594
468,1,468,1225,42.349570000000000,-71.086039999999997,0,400.000000000000000,783,145,468,,,30 Fairfield Street,,,,,,,,,,,,00350760,The Kingsley Montessori School,Boston,BOSTON,MA,02116,Carole Forbes,617-226-4900,--,"PK,K,1,2,3,4,5,6",PRI,0.026708091632566,0.000054901608080
469,1,469,1226,42.331229999999998,-71.074870000000004,0,400.000000000000000,784,29,469,42,Orchard Gardens K-8,906 Albany Street,Roxbury,02119,4680,4680,Orchard Gardens K-8,Orchard Gardens K-8,K-8, , ,770299.999992999946699,2945660.000000000000000,,,,,,,,,,,,0.026703389493762,0.000054885832980
470,1,470,1228,42.313189999999999,-71.083550000000002,0,400.000000000000000,786,41,470,55,Boston Latin Academy Bldg,205 Townsend Street,Boston,02121,1020,1020,Boston Latin Academy,Boston Latin Acad,6/7-12, , ,768542.714998999959789,2940506.938810000196099,,,,,,,,,,,,0.026698768493773,0.000054870329412
471,4,471,1230,42.353659999999998,-71.079089999999994,0,400.000000000000000,787,17,471,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026709141012116,0.000054905128610
472,1,472,1232,42.263620000000003,-71.102649999999997,0,400.000000000000000,789,158,472,,,100 Poydras Street,,,,,,,,,,,,5432,MATCH Charter Community Day School,Mattapan,BOSTON,MA,02126, ,617-983-0300,617-983-0332,"PK, K, 1, 2, 3, 4",CHA,0.026686094655004,0.000054827802524
473,5,473,1234,42.353059999999999,-71.081260000000000,0,400.000000000000000,790,17,473,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708987328453,0.000054904613137
474,0,474,1236,42.286969999999997,-71.043310000000005,0,400.000000000000000,791,,474,,,,,,,,,,,,,,,,,,,,,,,,,,0.026692060537787,0.000054847821541
475,1,475,1238,42.289969999999997,-71.063109999999995,0,400.000000000000000,792,144,475,,,154 Centre Street,,,,,,,,,,,,00350729,Epiphany School,Dorchester,BOSTON,MA,02124,John Finley,617-326-0425,617-326-0424,"5,6,7,8",PRI,0.026692827354091,0.000054850394642
476,1,476,1239,42.338819999999998,-71.050849999999997,0,400.000000000000000,793,115,476,156,Condon Bldg,200 D Street,South Boston,02127,4630,4630,Condon K-8,Condon K-8,K-8, , ,777250.000000000000000,2948520.000010000076145,,,,,,,,,,,,0.026705335016553,0.000054892360461
477,0,477,1243,42.348869999999998,-71.038979999999995,0,400.000000000000000,796,,477,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707912327815,0.000054901006521
478,1,478,1246,42.320619999999998,-71.086010000000002,0,400.000000000000000,798,38,478,51,Lewis Bldg,131 Walnut Avenue,Roxbury,02119,4242,4242,Higginson/Lewis (3-8),Higginson/Lewis (3-8),K-8, , ,768044.999991000047885,2942250.000000000000000,,,,,,,,,,,,0.026700670990837,0.000054876712133
479,1,479,1247,42.348179999999999,-71.062510000000003,0,400.000000000000000,799,16,479,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.026707735395061,0.000054900412610
480,2,480,1248,42.352449999999997,-71.083539999999999,0,400.000000000000000,800,112,480,,,247 Marlborough Street,,,,,,,,,,,,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.026708830969386,0.000054904088607
481,2,481,1249,42.324219999999997,-71.088790000000003,0,400.000000000000000,801,37,481,50,Hale Bldg,51 Cedar Street,Roxbury,02119,4113,4113,Hale Elementary,Hale,ES, , ,766757.515094000031240,2943920.266720000188798,5100,City On A Hill Charter Public School - Circuit Street,Roxbury,BOSTON,MA,02119,Cristin Berry,617-445-1515,617-445-9153,"9,10,11,12",CHA,0.026701593400982,0.000054879806850
482,0,482,1251,42.363759999999999,-71.123019999999997,0,400.000000000000000,803,,482,,,,,,,,,,,,,,,,,,,,,,,,,,0.026711733440733,0.000054913824943
483,3,483,1253,42.347690000000000,-71.065709999999996,0,400.000000000000000,805,15,483,21,Abraham Lincoln Building,152 Arlington Street,Boston,02116,1450,1450,Quincy Upper School,Quincy Upper (6-12),K-12, , ,772661.999994999961928,2952280.000010000076145,,,,,,,,,,,,0.026707609639030,0.000054899991508
484,1,484,1257,42.354500000000002,-71.142579999999995,0,400.000000000000000,806,106,484,,,617 Cambridge,,,,,,,,,,,,8103,Saint Joseph Preparatory High School,Brighton,BOSTON,MA,02135,Tom Nunan,617-254-8383,617-254-0240,"9,10,11,12",PRI,0.026709356886685,0.000054905852821
485,3,485,1264,42.350499999999997,-71.082570000000004,0,400.000000000000000,811,17,485,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.026708330911039,0.000054902411127
486,3,486,1265,42.305909999999997,-71.114869999999996,0,400.000000000000000,812,121,486,123,Agassiz Building,20 Child St,Jamaica Plain,02130,4285,4285,Mission Hill K-8,Mission Hill K-8,K-8,Shared, ,760615.274077999987639,2937144.856019999831915,00350740,Hollow Reed School,Jamaica Plain,BOSTON,MA,02130,Khabria Brown,617-524-9004,--,"PK,K",PRI,0.026696904971004,0.000054864076957
487,2,487,1267,42.297199999999997,-71.061040000000006,0,400.000000000000000,813,49,487,69,Ohearn Bldg,1669 Dorchester Avenue,Dorchester,02122,4391,4391,Henderson Lower (K0-1),Henderson Lower (K0-1),K-12, , ,774609.999996999977157,2932449.999989999923855,,,,,,,,,,,,0.026694676484634,0.000054856599426
488,0,488,1268,42.364109999999997,-71.118759999999995,0,400.000000000000000,814,,488,,,,,,,,,,,,,,,,,,,,,,,,,,0.026711823492727,0.000054914127355
489,1,489,1269,42.351529999999997,-71.087000000000003,0,400.000000000000000,815,112,489,,,247 Marlborough Street,,,,,,,,,,,,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.026708594676018,0.000054903295537
490,0,490,1271,42.346890000000002,-71.089230000000001,0,400.000000000000000,817,,490,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707404331573,0.000054899302200
491,0,491,1273,42.270249999999997,-71.098269999999999,0,400.000000000000000,818,,491,,,,,,,,,,,,,,,,,,,,,,,,,,0.026687787539166,0.000054833483319
492,2,492,1274,42.260429999999999,-71.115669999999994,0,400.000000000000000,819,106,492,89,Hyde Park EC,655 Metropolitan Ave,Hyde Park,02136,1285,1285,New Mission High,New Mission HS,6/7-12,Shared, ,759643.696680999943055,2921172.194219999946654,,,,,,,,,,,,0.026685280089822,0.000054825068967
493,2,493,1279,42.375760000000000,-71.031970000000001,0,400.000000000000000,821,2,493,3,"Kennedy, P Bldg",343 Saratoga Street,East Boston,02128,4541,4541,Kennedy Patrick Elem,PJ Kennedy,ES, , ,783027.745829000021331,2963317.533939999993891,,,,,,,,,,,,0.026714815243271,0.000054924163232
494,4,494,1280,42.350169999999999,-71.147080000000003,0,400.000000000000000,822,102,494,140,Brighton High School Bldg,25 Warren Street,Brighton,02135,1040,1040,Brighton High,Brighton HS,HS, , ,751997.598536000004970,2952432.801740000024438,8103,Saint Joseph Preparatory High School,Brighton,BOSTON,MA,02135,Tom Nunan,617-254-8383,617-254-0240,"9,10,11,12",PRI,0.026708245900474,0.000054902125631
495,2,495,1285,42.355440000000002,-71.072310000000002,0,400.000000000000000,826,100,495,,,15 Brimmer Street,,,,,,,,,,,,00350702,The Advent School,Boston,BOSTON,MA,02108,Nicole A. DuFauchard,617-742-0520,--,"K,1,2,3,4,5,6",PRI,0.026709597506531,0.000054906659799
496,0,496,1286,42.350140000000003,-71.059759999999997,0,400.000000000000000,827,,496,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708237947621,0.000054902099140
